DRG Code,DRG Definition,HRR State,HHR Region,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Row,Column,Region,Divison,State
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Wichita Falls,TX - Wichita Falls,24,23393.58,6059.88,5386.54,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Abilene,TX - Abilene,15,14622.53,6046.0,5130.8,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Houston,TX - Houston,57,36514.19,5607.25,4657.98,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Beaumont,TX - Beaumont,44,38896.82,6051.36,4949.7,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Dallas,TX - Dallas,75,29392.75,5426.36,4425.89,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Lubbock,TX - Lubbock,14,19197.86,7109.21,5392.57,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Abilene,TX - Abilene,27,57263.74,5532.15,4563.56,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Dallas,TX - Dallas,73,24582.52,5699.55,4113.34,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Fort Worth,TX - Fort Worth,36,24471.56,6468.61,5607.06,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,San Angelo,TX - San Angelo,86,23477.02,5685.06,4615.42,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Beaumont,TX - Beaumont,31,20711.52,6470.48,5587.65,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Tyler,TX - Tyler,22,39358.05,6006.64,5047.0,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Wichita Falls,TX - Wichita Falls,20,12470.65,7297.15,6234.95,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Wichita Falls,TX - Wichita Falls,17,10541.76,6337.12,5386.47,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Abilene,TX - Abilene,43,39864.86,5442.98,4661.02,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Fort Worth,TX - Fort Worth,47,59732.19,6872.49,4646.87,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Victoria,TX - Victoria,27,15381.89,6400.04,5343.07,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,San Antonio,TX - San Antonio,37,14992.38,5461.49,4414.14,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Corpus Christi,TX - Corpus Christi,27,28682.44,6663.11,5646.22,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Houston,TX - Houston,50,19680.02,6139.46,5016.76,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Houston,TX - Houston,136,72437.0,7004.9,5446.77,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,San Antonio,TX - San Antonio,15,19549.47,8501.0,7460.4,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Dallas,TX - Dallas,72,56058.13,6046.39,4568.11,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Houston,TX - Houston,54,53287.56,7443.76,6045.63,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Fort Worth,TX - Fort Worth,50,29539.6,6201.68,4861.72,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,San Antonio,TX - San Antonio,35,45320.17,7290.6,5691.37,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Houston,TX - Houston,33,61680.67,7829.67,6639.67,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Dallas,TX - Dallas,74,72961.97,7934.47,5538.24,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Dallas,TX - Dallas,84,62642.62,6319.93,4993.46,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,McAllen,TX - McAllen,73,12344.71,7207.03,6253.11,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Houston,TX - Houston,32,37658.75,5578.84,4256.34,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Waco,TX - Waco,16,26949.81,6300.0,5208.5,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Houston,TX - Houston,20,72426.95,7437.6,5942.95,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Odessa,TX - Odessa,17,57621.24,9029.65,8076.47,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Harlingen,TX - Harlingen,36,73315.56,7336.89,6101.28,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,El Paso,TX - El Paso,48,51733.81,6371.77,4936.88,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Dallas,TX - Dallas,30,46165.07,6582.03,5199.5,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Houston,TX - Houston,37,40264.95,5658.41,4220.68,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Fort Worth,TX - Fort Worth,30,52517.1,6851.9,5036.27,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Fort Worth,TX - Fort Worth,36,63764.75,7325.61,6199.81,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Fort Worth,TX - Fort Worth,39,35422.82,6655.72,4774.95,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Dallas,TX - Dallas,59,64006.59,6768.27,4962.95,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Houston,TX - Houston,19,27700.32,6632.68,5651.84,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Lubbock,TX - Lubbock,69,24688.09,8272.32,6450.9,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Tyler,TX - Tyler,48,29748.83,7228.4,4535.21,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Houston,TX - Houston,22,10582.73,6300.32,5510.5,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,San Antonio,TX - San Antonio,12,31221.83,8372.33,7235.67,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Longview,TX - Longview,56,52836.71,5621.41,4448.5,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Houston,TX - Houston,36,39134.89,5454.78,4409.67,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,McAllen,TX - McAllen,83,45705.87,7575.29,5804.81,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Austin,TX - Austin,86,38916.31,6181.55,4657.29,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Houston,TX - Houston,26,60769.54,8609.5,7194.15,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Austin,TX - Austin,36,42115.75,5993.72,4829.64,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Dallas,TX - Dallas,50,24707.0,6870.76,5658.36,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Dallas,TX - Dallas,44,28710.02,6557.84,5535.2,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Dallas,TX - Dallas,47,43608.51,6564.04,5268.28,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Dallas,TX - Dallas,69,40588.96,6400.38,5208.88,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Tyler,TX - Tyler,56,26473.21,5968.23,5053.84,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Waco,TX - Waco,50,14730.54,5526.14,4465.0,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Lubbock,TX - Lubbock,13,19242.62,9598.69,6106.15,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Dallas,TX - Dallas,73,37251.37,6958.53,5094.89,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Houston,TX - Houston,56,55170.71,6903.0,5449.68,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Fort Worth,TX - Fort Worth,45,30379.16,6336.42,5120.56,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Corpus Christi,TX - Corpus Christi,68,73748.93,7517.43,6231.26,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,AR,Texarkana,AR - Texarkana,90,29179.76,5361.4,4395.02,5,6,South,South - West South Central,Arkansas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Austin,TX - Austin,72,33331.76,7619.31,5321.53,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Houston,TX - Houston,65,37356.37,6240.66,4811.32,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Dallas,TX - Dallas,12,63075.0,5406.92,4108.33,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Corpus Christi,TX - Corpus Christi,34,33479.03,6032.91,5077.15,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Dallas,TX - Dallas,26,35119.42,7287.19,6149.35,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Dallas,TX - Dallas,18,20803.22,6140.44,4960.22,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Houston,TX - Houston,82,36950.67,6507.62,5504.4,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Houston,TX - Houston,34,17924.5,6194.35,4941.21,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Harlingen,TX - Harlingen,11,25233.73,5947.27,5157.45,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Houston,TX - Houston,67,28695.54,6296.82,4918.03,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Austin,TX - Austin,21,46456.76,7287.19,4638.43,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,McAllen,TX - McAllen,57,26408.18,8343.61,7315.47,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Lubbock,TX - Lubbock,14,26925.14,5217.79,4066.64,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Dallas,TX - Dallas,17,47606.88,5439.35,4414.65,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,TX,Dallas,TX - Dallas,93,22542.99,5337.03,4318.78,7,5,South,South - West South Central,Texas
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Provo,UT - Provo,38,17652.18,7014.76,5691.18,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Salt Lake City,UT - Salt Lake City,14,18840.71,6251.93,5266.36,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Ogden,UT - Ogden,24,14624.25,6299.88,4809.58,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Ogden,UT - Ogden,41,25559.32,6619.49,4711.61,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Salt Lake City,UT - Salt Lake City,17,17930.41,7587.0,4899.12,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Salt Lake City,UT - Salt Lake City,34,15126.09,6663.03,5814.56,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Salt Lake City,UT - Salt Lake City,14,22580.0,9660.36,7724.5,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Salt Lake City,UT - Salt Lake City,38,17399.95,7599.76,4927.84,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Salt Lake City,UT - Salt Lake City,32,17371.72,7001.69,5231.56,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Salt Lake City,UT - Salt Lake City,54,20123.3,7119.09,6022.26,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Salt Lake City,UT - Salt Lake City,25,13116.04,6904.12,5504.8,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Ogden,UT - Ogden,16,24028.06,7824.81,6975.06,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Salt Lake City,UT - Salt Lake City,19,10196.84,7779.16,6661.05,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Salt Lake City,UT - Salt Lake City,86,15479.07,6446.49,5117.88,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Provo,UT - Provo,15,15234.07,7174.0,4337.33,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Salt Lake City,UT - Salt Lake City,24,14433.42,7063.71,5968.54,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Salt Lake City,UT - Salt Lake City,12,25793.17,7418.67,6173.33,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Provo,UT - Provo,13,12430.15,9098.08,8235.92,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Ogden,UT - Ogden,30,16199.37,6176.93,5006.23,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Salt Lake City,UT - Salt Lake City,17,25046.71,6404.24,4476.53,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Salt Lake City,UT - Salt Lake City,61,21570.38,6285.95,4819.02,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,UT,Salt Lake City,UT - Salt Lake City,29,17164.1,7016.07,5654.21,3,3,West,Mountain,Utah
194,SIMPLE PNEUMONIA & PLEURISY W CC,VT,Burlington,VT - Burlington,41,14235.63,9153.61,7717.05,2,12,Northeast,New England,Vermont
194,SIMPLE PNEUMONIA & PLEURISY W CC,VT,Burlington,VT - Burlington,85,16925.08,8666.08,6803.38,2,12,Northeast,New England,Vermont
194,SIMPLE PNEUMONIA & PLEURISY W CC,VT,Burlington,VT - Burlington,53,21549.09,8165.21,7017.15,2,12,Northeast,New England,Vermont
194,SIMPLE PNEUMONIA & PLEURISY W CC,NH,Lebanon,NH - Lebanon,38,12469.45,8660.29,7674.82,1,11,Northeast,New England,New Hampshire
194,SIMPLE PNEUMONIA & PLEURISY W CC,NY,Albany,NY - Albany,60,13444.43,6898.6,5749.87,2,10,Northeast,Mid-Atlantic,New York
194,SIMPLE PNEUMONIA & PLEURISY W CC,VT,Burlington,VT - Burlington,53,13223.57,8787.66,7729.4,2,12,Northeast,New England,Vermont
194,SIMPLE PNEUMONIA & PLEURISY W CC,TN,Kingsport,TN - Kingsport,31,23482.26,7025.61,3875.48,5,8,South,South - East South Central,Tennessee
194,SIMPLE PNEUMONIA & PLEURISY W CC,TN,Kingsport,TN - Kingsport,57,21271.02,5498.81,4736.7,5,8,South,South - East South Central,Tennessee
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Charlottesville,VA - Charlottesville,78,12672.91,6838.99,5629.47,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Winchester,VA - Winchester,206,14972.84,6340.53,5017.87,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Norfolk,VA - Norfolk,51,25648.65,8167.67,5806.8,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Charlottesville,VA - Charlottesville,57,29227.19,11929.21,7646.18,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Norfolk,VA - Norfolk,32,20998.88,6290.97,4999.09,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Durham,NC - Durham,19,17615.16,6478.16,4281.32,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Norfolk,VA - Norfolk,15,15364.8,6624.4,5416.73,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Charlottesville,VA - Charlottesville,67,10010.24,6448.48,4894.7,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Charlottesville,VA - Charlottesville,38,14857.74,6483.11,5002.34,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,27,62329.85,6300.0,4592.3,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Lynchburg,VA - Lynchburg,93,13551.99,6135.66,4634.27,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,176,20811.65,6512.22,5074.39,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Arlington,VA - Arlington,67,21612.4,5942.75,4646.58,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Roanoke,VA - Roanoke,41,15040.78,7481.24,5282.02,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,54,34323.59,11108.48,7640.09,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Winchester,VA - Winchester,32,16156.47,8053.22,6255.22,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Norfolk,VA - Norfolk,21,11244.86,5440.38,4371.14,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,TN,Kingsport,TN - Kingsport,13,20319.92,6281.69,4944.92,5,8,South,South - East South Central,Tennessee
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Arlington,VA - Arlington,92,20217.98,6765.18,5109.57,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Newport News,VA - Newport News,12,13788.42,5814.58,5026.75,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Roanoke,VA - Roanoke,17,13788.0,6751.65,4099.35,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Arlington,VA - Arlington,117,16682.43,6182.75,4803.34,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Norfolk,VA - Norfolk,68,20319.56,6067.41,4716.31,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Arlington,VA - Arlington,31,13092.16,6086.29,5094.13,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Norfolk,VA - Norfolk,37,20681.95,6498.54,4684.49,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Roanoke,VA - Roanoke,88,29105.44,5710.83,4324.73,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Arlington,VA - Arlington,70,14535.19,6679.94,5175.53,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Newport News,VA - Newport News,72,14940.35,7142.57,5234.36,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,TN,Kingsport,TN - Kingsport,50,19727.54,5268.56,4271.0,5,8,South,South - East South Central,Tennessee
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Norfolk,VA - Norfolk,72,22310.6,5251.33,4217.6,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,73,22108.44,6357.29,4580.93,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,TN,Kingsport,TN - Kingsport,34,30649.85,5706.79,4118.94,5,8,South,South - East South Central,Tennessee
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Arlington,VA - Arlington,141,17140.62,8201.54,5970.16,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Newport News,VA - Newport News,63,21667.27,5570.9,4003.52,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,52,45337.02,5936.5,4857.96,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,36,22512.0,6435.47,4620.42,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Durham,NC - Durham,67,24533.76,6911.84,4991.6,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Charlottesville,VA - Charlottesville,86,10273.27,5175.86,3773.14,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,NC,Durham,NC - Durham,33,19345.15,5762.91,4769.39,5,9,South,South Atlantic,North Carolina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,14,12301.79,6374.86,5344.86,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Lynchburg,VA - Lynchburg,22,11265.82,5666.64,4602.64,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Roanoke,VA - Roanoke,19,17303.74,6209.37,4928.32,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,22,12890.32,6013.68,4732.32,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Norfolk,VA - Norfolk,22,35097.0,6595.55,5742.45,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Newport News,VA - Newport News,42,26549.81,6285.76,4409.05,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,29,53326.93,6117.9,4454.48,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,25,23672.32,5716.2,4518.52,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Arlington,VA - Arlington,80,15743.25,6114.81,4845.54,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Arlington,VA - Arlington,61,24910.72,6356.95,4321.57,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Roanoke,VA - Roanoke,22,21921.82,7111.18,5101.59,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Roanoke,VA - Roanoke,25,22230.96,6679.96,5381.6,6,10,South,South Atlantic,Virginina
194,SIMPLE PNEUMONIA & PLEURISY W CC,VA,Richmond,VA - Richmond,62,49288.95,6147.9,4826.58,6,10,South,South Atlantic,Virginina
